service_id,date,exception_type
20220904_MTWTF--_16_-vmh_1,20231017,1
20220904_MTWTF--_19,20231017,1
20220904_MTWTF--_27,20231017,1
20220905_MTWTF--_28,20231017,1
20220905_MTWTF--_41,20231017,1
20230820_MTWTF--_52,20231017,1
20230821_MTWTF--_63,20231017,1
20230821_MTWTF--_64,20231017,1
20220522_MTWTF--_1,20231018,1
20220522_MTWTF--_2,20231018,1
20220522_MTWTF--_3,20231018,1
20220904_--W----_90,20231018,1
20220904_--WT---_10,20231018,1
20220904_M-W-F--_11,20231018,1
20220904_MTW-F--_14,20231018,1
20220904_MTWT---_15,20231018,1
20220904_MTWTF--_16,20231018,1
20220904_MTWTF--_16_-vmh_1,20231018,1
20220904_MTWTF--_19,20231018,1
20220904_MTWTF--_27,20231018,1
20220905_MTWTF--_28,20231018,1
20220905_MTWTF--_41,20231018,1
20220926_M-W-F--_39,20231018,1
20230820_MTWTF--_52,20231018,1
20230821_MTWTF--_63,20231018,1
20230821_MTWTF--_64,20231018,1
20220522_MTWTF--_1,20231019,1
20220522_MTWTF--_2,20231019,1
20220522_MTWTF--_3,20231019,1
20220904_---T---_9,20231019,1
20220904_--WT---_10,20231019,1
20220904_MT-TF--_13,20231019,1
20220904_MTWT---_15,20231019,1
20220904_MTWTF--_16,20231019,1
20220904_MTWTF--_16_-vmh_1,20231019,1
20220904_MTWTF--_19,20231019,1
20220904_MTWTF--_27,20231019,1
20220905_MTWTF--_28,20231019,1
20220905_MTWTF--_41,20231019,1
20220926_---T---_38,20231019,1
20230820_MTWTF--_52,20231019,1
20230821_MTWTF--_63,20231019,1
20230821_MTWTF--_64,20231019,1
20220522_MTWTF--_1,20231020,1
20220522_MTWTF--_2,20231020,1
20220522_MTWTF--_3,20231020,1
20220904_----F--_8,20231020,1
20220904_M-W-F--_11,20231020,1
20220904_MT--F--_12,20231020,1
20220904_MT-TF--_13,20231020,1
20220904_MTW-F--_14,20231020,1
20220904_MTWTF--_16,20231020,1
20220904_MTWTF--_16_-vmh_1,20231020,1
20220904_MTWTF--_19,20231020,1
20220904_MTWTF--_27,20231020,1
20220905_MTWTF--_28,20231020,1
20220905_MTWTF--_41,20231020,1
20220926_M-W-F--_39,20231020,1
20230820_----F--_51,20231020,1
20230820_MTWTF--_52,20231020,1
20230821_MTWTF--_63,20231020,1
20230821_MTWTF--_64,20231020,1
20220522_-----S-_5,20231021,1
20220904_-----S-_17,20231021,1
20220904_-----S-_26,20231021,1
20220904_-----S-_7,20231021,1
20230820_-----S-_50,20231021,1
20230820_-----S-_53,20231021,1
20230821_-----S-_65,20231021,1
20220522_------S_4,20231022,1
20220904_------S_18,20231022,1
20220904_------S_18_-vmh_2,20231022,1
20220926_------S_37,20231022,1
20230820_------S_49,20231022,1
20220522_MTWTF--_1,20231023,1
20220522_MTWTF--_2,20231023,1
20220522_MTWTF--_3,20231023,1
20220904_M-W-F--_11,20231023,1
20220904_MT--F--_12,20231023,1
20220904_MT-TF--_13,20231023,1
20220904_MTW-F--_14,20231023,1
20220904_MTWT---_15,20231023,1
20220904_MTWTF--_16,20231023,1
20220904_MTWTF--_16_-vmh_1,20231023,1
20220904_MTWTF--_19,20231023,1
20220904_MTWTF--_27,20231023,1
20220905_MTWTF--_28,20231023,1
20220905_MTWTF--_41,20231023,1
20220926_M-W-F--_39,20231023,1
20230820_MTWTF--_52,20231023,1
20230821_MTWTF--_63,20231023,1
20230821_MTWTF--_64,20231023,1
20220522_MTWTF--_1,20231024,1
20220522_MTWTF--_2,20231024,1
20220522_MTWTF--_3,20231024,1
20220904_-T-----_23,20231024,1
20220904_MT--F--_12,20231024,1
20220904_MT-TF--_13,20231024,1
20220904_MTW-F--_14,20231024,1
20220904_MTWT---_15,20231024,1
20220904_MTWTF--_16,20231024,1
20220904_MTWTF--_16_-vmh_1,20231024,1
20220904_MTWTF--_19,20231024,1
20220904_MTWTF--_27,20231024,1
20220905_MTWTF--_28,20231024,1
20220905_MTWTF--_41,20231024,1
20230820_MTWTF--_52,20231024,1
20230821_MTWTF--_63,20231024,1
20230821_MTWTF--_64,20231024,1
20220522_MTWTF--_1,20231025,1
20220522_MTWTF--_2,20231025,1
20220522_MTWTF--_3,20231025,1
20220904_--W----_90,20231025,1
20220904_--WT---_10,20231025,1
20220904_M-W-F--_11,20231025,1
20220904_MTW-F--_14,20231025,1
20220904_MTWT---_15,20231025,1
20220904_MTWTF--_16,20231025,1
20220904_MTWTF--_16_-vmh_1,20231025,1
20220904_MTWTF--_19,20231025,1
20220904_MTWTF--_27,20231025,1
20220905_MTWTF--_28,20231025,1
20220905_MTWTF--_41,20231025,1
20220926_M-W-F--_39,20231025,1
20230820_MTWTF--_52,20231025,1
20230821_MTWTF--_63,20231025,1
20230821_MTWTF--_64,20231025,1
20220522_MTWTF--_1,20231026,1
20220522_MTWTF--_2,20231026,1
20220522_MTWTF--_3,20231026,1
20220904_---T---_9,20231026,1
20220904_--WT---_10,20231026,1
20220904_MT-TF--_13,20231026,1
20220904_MTWT---_15,20231026,1
20220904_MTWTF--_16,20231026,1
20220904_MTWTF--_16_-vmh_1,20231026,1
20220904_MTWTF--_19,20231026,1
20220904_MTWTF--_27,20231026,1
20220905_MTWTF--_28,20231026,1
20220905_MTWTF--_41,20231026,1
20220926_---T---_38,20231026,1
20230820_MTWTF--_52,20231026,1
20230821_MTWTF--_63,20231026,1
20230821_MTWTF--_64,20231026,1
20220522_MTWTF--_1,20231027,1
20220522_MTWTF--_2,20231027,1
20220522_MTWTF--_3,20231027,1
20220904_----F--_8,20231027,1
20220904_M-W-F--_11,20231027,1
20220904_MT--F--_12,20231027,1
20220904_MT-TF--_13,20231027,1
20220904_MTW-F--_14,20231027,1
20220904_MTWTF--_16,20231027,1
20220904_MTWTF--_16_-vmh_1,20231027,1
20220904_MTWTF--_19,20231027,1
20220904_MTWTF--_27,20231027,1
20220905_MTWTF--_28,20231027,1
20220905_MTWTF--_41,20231027,1
20220926_M-W-F--_39,20231027,1
20230820_----F--_51,20231027,1
20230820_MTWTF--_52,20231027,1
20230821_MTWTF--_63,20231027,1
20230821_MTWTF--_64,20231027,1
20220522_-----S-_5,20231028,1
20220904_-----S-_17,20231028,1
20220904_-----S-_26,20231028,1
20220904_-----S-_7,20231028,1
20230820_-----S-_50,20231028,1
20230820_-----S-_53,20231028,1
20230821_-----S-_65,20231028,1
20220522_------S_4,20231029,1
20220904_------S_18,20231029,1
20220904_------S_18_-vmh_2,20231029,1
20220926_------S_37,20231029,1
20230820_------S_49,20231029,1
20220522_MTWTF--_1,20231030,1
20220522_MTWTF--_2,20231030,1
20220522_MTWTF--_3,20231030,1
20220904_M-W-F--_11,20231030,1
20220904_MT--F--_12,20231030,1
20220904_MT-TF--_13,20231030,1
20220904_MTW-F--_14,20231030,1
20220904_MTWT---_15,20231030,1
20220904_MTWTF--_16,20231030,1
20220904_MTWTF--_16_-vmh_1,20231030,1
20220904_MTWTF--_19,20231030,1
20220904_MTWTF--_27,20231030,1
20220905_MTWTF--_28,20231030,1
20220905_MTWTF--_41,20231030,1
20220926_M-W-F--_39,20231030,1
20230820_MTWTF--_52,20231030,1
20230821_MTWTF--_63,20231030,1
20230821_MTWTF--_64,20231030,1
20220522_MTWTF--_1,20231031,1
20220522_MTWTF--_2,20231031,1
20220522_MTWTF--_3,20231031,1
20220904_-T-----_23,20231031,1
20220904_MT--F--_12,20231031,1
20220904_MT-TF--_13,20231031,1
20220904_MTW-F--_14,20231031,1
20220904_MTWT---_15,20231031,1
20220904_MTWTF--_16,20231031,1
20220904_MTWTF--_16_-vmh_1,20231031,1
20220904_MTWTF--_19,20231031,1
20220904_MTWTF--_27,20231031,1
20220905_MTWTF--_28,20231031,1
20220905_MTWTF--_41,20231031,1
20230820_MTWTF--_52,20231031,1
20230821_MTWTF--_63,20231031,1
20230821_MTWTF--_64,20231031,1
20220522_MTWTF--_1,20231101,1
20220522_MTWTF--_2,20231101,1
20220522_MTWTF--_3,20231101,1
20220904_--W----_90,20231101,1
20220904_--WT---_10,20231101,1
20220904_M-W-F--_11,20231101,1
20220904_MTW-F--_14,20231101,1
20220904_MTWT---_15,20231101,1
20220904_MTWTF--_16,20231101,1
20220904_MTWTF--_16_-vmh_1,20231101,1
20220904_MTWTF--_19,20231101,1
20220904_MTWTF--_27,20231101,1
20220905_MTWTF--_28,20231101,1
20220905_MTWTF--_41,20231101,1
20220926_M-W-F--_39,20231101,1
20230820_MTWTF--_52,20231101,1
20230821_MTWTF--_63,20231101,1
20230821_MTWTF--_64,20231101,1
20220522_MTWTF--_1,20231102,1
20220522_MTWTF--_2,20231102,1
20220522_MTWTF--_3,20231102,1
20220904_---T---_9,20231102,1
20220904_--WT---_10,20231102,1
20220904_MT-TF--_13,20231102,1
20220904_MTWT---_15,20231102,1
20220904_MTWTF--_16,20231102,1
20220904_MTWTF--_16_-vmh_1,20231102,1
20220904_MTWTF--_19,20231102,1
20220904_MTWTF--_27,20231102,1
20220905_MTWTF--_28,20231102,1
20220905_MTWTF--_41,20231102,1
20220926_---T---_38,20231102,1
20230820_MTWTF--_52,20231102,1
20230821_MTWTF--_63,20231102,1
20230821_MTWTF--_64,20231102,1
20220522_MTWTF--_1,20231103,1
20220522_MTWTF--_2,20231103,1
20220522_MTWTF--_3,20231103,1
20220904_----F--_8,20231103,1
20220904_M-W-F--_11,20231103,1
20220904_MT--F--_12,20231103,1
20220904_MT-TF--_13,20231103,1
20220904_MTW-F--_14,20231103,1
20220904_MTWTF--_16,20231103,1
20220904_MTWTF--_16_-vmh_1,20231103,1
20220904_MTWTF--_19,20231103,1
20220904_MTWTF--_27,20231103,1
20220905_MTWTF--_28,20231103,1
20220905_MTWTF--_41,20231103,1
20220926_M-W-F--_39,20231103,1
20230820_----F--_51,20231103,1
20230820_MTWTF--_52,20231103,1
20230821_MTWTF--_63,20231103,1
20230821_MTWTF--_64,20231103,1
20220522_-----S-_5,20231104,1
20220904_-----S-_17,20231104,1
20220904_-----S-_26,20231104,1
20220904_-----S-_7,20231104,1
20230820_-----S-_50,20231104,1
20230820_-----S-_53,20231104,1
20230821_-----S-_65,20231104,1
20220522_------S_4,20231105,1
20220904_------S_18,20231105,1
20220904_------S_18_-vmh_2,20231105,1
20220926_------S_37,20231105,1
20230820_------S_49,20231105,1
20220522_MTWTF--_1,20231106,1
20220522_MTWTF--_2,20231106,1
20220522_MTWTF--_3,20231106,1
20220904_M-W-F--_11,20231106,1
20220904_MT--F--_12,20231106,1
20220904_MT-TF--_13,20231106,1
20220904_MTW-F--_14,20231106,1
20220904_MTWT---_15,20231106,1
20220904_MTWTF--_16,20231106,1
20220904_MTWTF--_16_-vmh_1,20231106,1
20220904_MTWTF--_19,20231106,1
20220904_MTWTF--_27,20231106,1
20220905_MTWTF--_28,20231106,1
20220905_MTWTF--_41,20231106,1
20220926_M-W-F--_39,20231106,1
20230820_MTWTF--_52,20231106,1
20230821_MTWTF--_63,20231106,1
20230821_MTWTF--_64,20231106,1
20220522_MTWTF--_1,20231107,1
20220522_MTWTF--_2,20231107,1
20220522_MTWTF--_3,20231107,1
20220904_-T-----_23,20231107,1
20220904_MT--F--_12,20231107,1
20220904_MT-TF--_13,20231107,1
20220904_MTW-F--_14,20231107,1
20220904_MTWT---_15,20231107,1
20220904_MTWTF--_16,20231107,1
20220904_MTWTF--_16_-vmh_1,20231107,1
20220904_MTWTF--_19,20231107,1
20220904_MTWTF--_27,20231107,1
20220905_MTWTF--_28,20231107,1
20220905_MTWTF--_41,20231107,1
20230820_MTWTF--_52,20231107,1
20230821_MTWTF--_63,20231107,1
20230821_MTWTF--_64,20231107,1
20220522_MTWTF--_1,20231108,1
20220522_MTWTF--_2,20231108,1
20220522_MTWTF--_3,20231108,1
20220904_--W----_90,20231108,1
20220904_--WT---_10,20231108,1
20220904_M-W-F--_11,20231108,1
20220904_MTW-F--_14,20231108,1
20220904_MTWT---_15,20231108,1
20220904_MTWTF--_16,20231108,1
20220904_MTWTF--_16_-vmh_1,20231108,1
20220904_MTWTF--_19,20231108,1
20220904_MTWTF--_27,20231108,1
20220905_MTWTF--_28,20231108,1
20220905_MTWTF--_41,20231108,1
20220926_M-W-F--_39,20231108,1
20230820_MTWTF--_52,20231108,1
20230821_MTWTF--_63,20231108,1
20230821_MTWTF--_64,20231108,1
20220522_MTWTF--_1,20231109,1
20220522_MTWTF--_2,20231109,1
20220522_MTWTF--_3,20231109,1
20220904_---T---_9,20231109,1
20220904_--WT---_10,20231109,1
20220904_MT-TF--_13,20231109,1
20220904_MTWT---_15,20231109,1
20220904_MTWTF--_16,20231109,1
20220904_MTWTF--_16_-vmh_1,20231109,1
20220904_MTWTF--_19,20231109,1
20220904_MTWTF--_27,20231109,1
20220905_MTWTF--_28,20231109,1
20220905_MTWTF--_41,20231109,1
20220926_---T---_38,20231109,1
20230820_MTWTF--_52,20231109,1
20230821_MTWTF--_63,20231109,1
20230821_MTWTF--_64,20231109,1
20220522_MTWTF--_1,20231110,1
20220522_MTWTF--_2,20231110,1
20220522_MTWTF--_3,20231110,1
20220904_----F--_8,20231110,1
20220904_M-W-F--_11,20231110,1
20220904_MT--F--_12,20231110,1
20220904_MT-TF--_13,20231110,1
20220904_MTW-F--_14,20231110,1
20220904_MTWTF--_16,20231110,1
20220904_MTWTF--_16_-vmh_1,20231110,1
20220904_MTWTF--_19,20231110,1
20220904_MTWTF--_27,20231110,1
20220905_MTWTF--_28,20231110,1
20220905_MTWTF--_41,20231110,1
20220926_M-W-F--_39,20231110,1
20230820_----F--_51,20231110,1
20230820_MTWTF--_52,20231110,1
20230821_MTWTF--_63,20231110,1
20230821_MTWTF--_64,20231110,1
20220522_-----S-_5,20231111,1
20220904_-----S-_17,20231111,1
20220904_-----S-_26,20231111,1
20220904_-----S-_7,20231111,1
20230820_-----S-_50,20231111,1
20230820_-----S-_53,20231111,1
20230821_-----S-_65,20231111,1
20220522_------S_4,20231112,1
20220904_------S_18,20231112,1
20220904_------S_18_-vmh_2,20231112,1
20220926_------S_37,20231112,1
20230820_------S_49,20231112,1
20220522_MTWTF--_1,20231113,1
20220522_MTWTF--_2,20231113,1
20220522_MTWTF--_3,20231113,1
20220904_M-W-F--_11,20231113,1
20220904_MT--F--_12,20231113,1
20220904_MT-TF--_13,20231113,1
20220904_MTW-F--_14,20231113,1
20220904_MTWT---_15,20231113,1
20220904_MTWTF--_16,20231113,1
20220904_MTWTF--_16_-vmh_1,20231113,1
20220904_MTWTF--_19,20231113,1
20220904_MTWTF--_27,20231113,1
20220905_MTWTF--_28,20231113,1
20220905_MTWTF--_41,20231113,1
20220926_M-W-F--_39,20231113,1
20230820_MTWTF--_52,20231113,1
20230821_MTWTF--_63,20231113,1
20230821_MTWTF--_64,20231113,1
20220522_MTWTF--_1,20231114,1
20220522_MTWTF--_2,20231114,1
20220522_MTWTF--_3,20231114,1
20220904_-T-----_23,20231114,1
20220904_MT--F--_12,20231114,1
20220904_MT-TF--_13,20231114,1
20220904_MTW-F--_14,20231114,1
20220904_MTWT---_15,20231114,1
20220904_MTWTF--_16,20231114,1
20220904_MTWTF--_16_-vmh_1,20231114,1
20220904_MTWTF--_19,20231114,1
20220904_MTWTF--_27,20231114,1
20220905_MTWTF--_28,20231114,1
20220905_MTWTF--_41,20231114,1
20230820_MTWTF--_52,20231114,1
20230821_MTWTF--_63,20231114,1
20230821_MTWTF--_64,20231114,1
20220522_MTWTF--_1,20231115,1
20220522_MTWTF--_2,20231115,1
20220522_MTWTF--_3,20231115,1
20220904_--W----_90,20231115,1
20220904_--WT---_10,20231115,1
20220904_M-W-F--_11,20231115,1
20220904_MTW-F--_14,20231115,1
20220904_MTWT---_15,20231115,1
20220904_MTWTF--_16,20231115,1
20220904_MTWTF--_16_-vmh_1,20231115,1
20220904_MTWTF--_19,20231115,1
20220904_MTWTF--_27,20231115,1
20220905_MTWTF--_28,20231115,1
20220905_MTWTF--_41,20231115,1
20220926_M-W-F--_39,20231115,1
20230820_MTWTF--_52,20231115,1
20230821_MTWTF--_63,20231115,1
20230821_MTWTF--_64,20231115,1
20220522_MTWTF--_1,20231116,1
20220522_MTWTF--_2,20231116,1
20220522_MTWTF--_3,20231116,1
20220904_---T---_9,20231116,1
20220904_--WT---_10,20231116,1
20220904_MT-TF--_13,20231116,1
20220904_MTWT---_15,20231116,1
20220904_MTWTF--_16,20231116,1
20220904_MTWTF--_16_-vmh_1,20231116,1
20220904_MTWTF--_19,20231116,1
20220904_MTWTF--_27,20231116,1
20220905_MTWTF--_28,20231116,1
20220905_MTWTF--_41,20231116,1
20220926_---T---_38,20231116,1
20230820_MTWTF--_52,20231116,1
20230821_MTWTF--_63,20231116,1
20230821_MTWTF--_64,20231116,1
20220522_MTWTF--_1,20231117,1
20220522_MTWTF--_2,20231117,1
20220522_MTWTF--_3,20231117,1
20220904_----F--_8,20231117,1
20220904_M-W-F--_11,20231117,1
20220904_MT--F--_12,20231117,1
20220904_MT-TF--_13,20231117,1
20220904_MTW-F--_14,20231117,1
20220904_MTWTF--_16,20231117,1
20220904_MTWTF--_16_-vmh_1,20231117,1
20220904_MTWTF--_19,20231117,1
20220904_MTWTF--_27,20231117,1
20220905_MTWTF--_28,20231117,1
20220905_MTWTF--_41,20231117,1
20220926_M-W-F--_39,20231117,1
20230820_----F--_51,20231117,1
20230820_MTWTF--_52,20231117,1
20230821_MTWTF--_63,20231117,1
20230821_MTWTF--_64,20231117,1
20220522_-----S-_5,20231118,1
20220904_-----S-_17,20231118,1
20220904_-----S-_26,20231118,1
20220904_-----S-_7,20231118,1
20230820_-----S-_50,20231118,1
20230820_-----S-_53,20231118,1
20230821_-----S-_65,20231118,1
20220522_------S_4,20231119,1
20220904_------S_18,20231119,1
20220904_------S_18_-vmh_2,20231119,1
20220926_------S_37,20231119,1
20230820_------S_49,20231119,1
20220522_MTWTF--_1,20231120,1
20220522_MTWTF--_2,20231120,1
20220522_MTWTF--_3,20231120,1
20220904_M-W-F--_11,20231120,1
20220904_MT--F--_12,20231120,1
20220904_MT-TF--_13,20231120,1
20220904_MTW-F--_14,20231120,1
20220904_MTWT---_15,20231120,1
20220904_MTWTF--_16,20231120,1
20220904_MTWTF--_16_-vmh_1,20231120,1
20220904_MTWTF--_19,20231120,1
20220904_MTWTF--_27,20231120,1
20220905_MTWTF--_28,20231120,1
20220905_MTWTF--_41,20231120,1
20220926_M-W-F--_39,20231120,1
20230820_MTWTF--_52,20231120,1
20230821_MTWTF--_63,20231120,1
20230821_MTWTF--_64,20231120,1
20220522_MTWTF--_1,20231121,1
20220522_MTWTF--_2,20231121,1
20220522_MTWTF--_3,20231121,1
20220904_-T-----_23,20231121,1
20220904_MT--F--_12,20231121,1
20220904_MT-TF--_13,20231121,1
20220904_MTW-F--_14,20231121,1
20220904_MTWT---_15,20231121,1
20220904_MTWTF--_16,20231121,1
20220904_MTWTF--_16_-vmh_1,20231121,1
20220904_MTWTF--_19,20231121,1
20220904_MTWTF--_27,20231121,1
20220905_MTWTF--_28,20231121,1
20220905_MTWTF--_41,20231121,1
20230820_MTWTF--_52,20231121,1
20230821_MTWTF--_63,20231121,1
20230821_MTWTF--_64,20231121,1
20220522_MTWTF--_1,20231122,1
20220522_MTWTF--_2,20231122,1
20220522_MTWTF--_3,20231122,1
20220904_--W----_90,20231122,1
20220904_--WT---_10,20231122,1
20220904_M-W-F--_11,20231122,1
20220904_MTW-F--_14,20231122,1
20220904_MTWT---_15,20231122,1
20220904_MTWTF--_16,20231122,1
20220904_MTWTF--_16_-vmh_1,20231122,1
20220904_MTWTF--_19,20231122,1
20220904_MTWTF--_27,20231122,1
20220905_MTWTF--_28,20231122,1
20220905_MTWTF--_41,20231122,1
20220926_M-W-F--_39,20231122,1
20230820_MTWTF--_52,20231122,1
20230821_MTWTF--_63,20231122,1
20230821_MTWTF--_64,20231122,1
20220522_MTWTF--_1,20231123,1
20220522_MTWTF--_2,20231123,1
20220522_MTWTF--_3,20231123,1
20220904_---T---_9,20231123,1
20220904_--WT---_10,20231123,1
20220904_MT-TF--_13,20231123,1
20220904_MTWT---_15,20231123,1
20220904_MTWTF--_16,20231123,1
20220904_MTWTF--_16_-vmh_1,20231123,1
20220904_MTWTF--_19,20231123,1
20220904_MTWTF--_27,20231123,1
20220905_MTWTF--_28,20231123,1
20220905_MTWTF--_41,20231123,1
20220926_---T---_38,20231123,1
20230820_MTWTF--_52,20231123,1
20230821_MTWTF--_63,20231123,1
20230821_MTWTF--_64,20231123,1
20220522_MTWTF--_1,20231124,1
20220522_MTWTF--_2,20231124,1
20220522_MTWTF--_3,20231124,1
20220904_----F--_8,20231124,1
20220904_M-W-F--_11,20231124,1
20220904_MT--F--_12,20231124,1
20220904_MT-TF--_13,20231124,1
20220904_MTW-F--_14,20231124,1
20220904_MTWTF--_16,20231124,1
20220904_MTWTF--_16_-vmh_1,20231124,1
20220904_MTWTF--_19,20231124,1
20220904_MTWTF--_27,20231124,1
20220905_MTWTF--_28,20231124,1
20220905_MTWTF--_41,20231124,1
20220926_M-W-F--_39,20231124,1
20230820_----F--_51,20231124,1
20230820_MTWTF--_52,20231124,1
20230821_MTWTF--_63,20231124,1
20230821_MTWTF--_64,20231124,1
20220522_-----S-_5,20231125,1
20220904_-----S-_17,20231125,1
20220904_-----S-_26,20231125,1
20220904_-----S-_7,20231125,1
20230820_-----S-_50,20231125,1
20230820_-----S-_53,20231125,1
20230821_-----S-_65,20231125,1
20220522_------S_4,20231126,1
20220904_------S_18,20231126,1
20220904_------S_18_-vmh_2,20231126,1
20220926_------S_37,20231126,1
20230820_------S_49,20231126,1
20220522_MTWTF--_1,20231127,1
20220522_MTWTF--_2,20231127,1
20220522_MTWTF--_3,20231127,1
20220904_M-W-F--_11,20231127,1
20220904_MT--F--_12,20231127,1
20220904_MT-TF--_13,20231127,1
20220904_MTW-F--_14,20231127,1
20220904_MTWT---_15,20231127,1
20220904_MTWTF--_16,20231127,1
20220904_MTWTF--_16_-vmh_1,20231127,1
20220904_MTWTF--_19,20231127,1
20220904_MTWTF--_27,20231127,1
20220905_MTWTF--_28,20231127,1
20220905_MTWTF--_41,20231127,1
20220926_M-W-F--_39,20231127,1
20230820_MTWTF--_52,20231127,1
20230821_MTWTF--_63,20231127,1
20230821_MTWTF--_64,20231127,1
20220522_MTWTF--_1,20231128,1
20220522_MTWTF--_2,20231128,1
20220522_MTWTF--_3,20231128,1
20220904_MT--F--_12,20231128,1
20220904_MT-TF--_13,20231128,1
20220904_MTW-F--_14,20231128,1
20220904_MTWT---_15,20231128,1
20220904_MTWTF--_16,20231128,1
20220904_MTWTF--_16_-vmh_1,20231128,1
20220904_MTWTF--_19,20231128,1
20220904_MTWTF--_27,20231128,1
20220905_MTWTF--_28,20231128,1
20220905_MTWTF--_41,20231128,1
20230820_MTWTF--_52,20231128,1
20230821_MTWTF--_63,20231128,1
20230821_MTWTF--_64,20231128,1
20220522_MTWTF--_1,20231129,1
20220522_MTWTF--_2,20231129,1
20220522_MTWTF--_3,20231129,1
20220904_--W----_90,20231129,1
20220904_--WT---_10,20231129,1
20220904_M-W-F--_11,20231129,1
20220904_MTW-F--_14,20231129,1
20220904_MTWT---_15,20231129,1
20220904_MTWTF--_16,20231129,1
20220904_MTWTF--_16_-vmh_1,20231129,1
20220904_MTWTF--_19,20231129,1
20220904_MTWTF--_27,20231129,1
20220905_MTWTF--_28,20231129,1
20220905_MTWTF--_41,20231129,1
20220926_M-W-F--_39,20231129,1
20230820_MTWTF--_52,20231129,1
20230821_MTWTF--_63,20231129,1
20230821_MTWTF--_64,20231129,1
20220522_MTWTF--_1,20231130,1
20220522_MTWTF--_2,20231130,1
20220522_MTWTF--_3,20231130,1
20220904_---T---_9,20231130,1
20220904_--WT---_10,20231130,1
20220904_MT-TF--_13,20231130,1
20220904_MTWT---_15,20231130,1
20220904_MTWTF--_16,20231130,1
20220904_MTWTF--_16_-vmh_1,20231130,1
20220904_MTWTF--_19,20231130,1
20220904_MTWTF--_27,20231130,1
20220905_MTWTF--_28,20231130,1
20220905_MTWTF--_41,20231130,1
20220926_---T---_38,20231130,1
20230820_MTWTF--_52,20231130,1
20230821_MTWTF--_63,20231130,1
20230821_MTWTF--_64,20231130,1
20220522_MTWTF--_1,20231201,1
20220522_MTWTF--_2,20231201,1
20220522_MTWTF--_3,20231201,1
20220904_----F--_8,20231201,1
20220904_M-W-F--_11,20231201,1
20220904_MT--F--_12,20231201,1
20220904_MT-TF--_13,20231201,1
20220904_MTW-F--_14,20231201,1
20220904_MTWTF--_16,20231201,1
20220904_MTWTF--_16_-vmh_1,20231201,1
20220904_MTWTF--_19,20231201,1
20220904_MTWTF--_27,20231201,1
20220905_MTWTF--_28,20231201,1
20220905_MTWTF--_41,20231201,1
20220926_M-W-F--_39,20231201,1
20230820_----F--_51,20231201,1
20230820_MTWTF--_52,20231201,1
20230821_MTWTF--_63,20231201,1
20230821_MTWTF--_64,20231201,1
